Channel,Message ID,Sender User ID,Sender Username,Message DateTime (UTC),Text,Message Type,Is Forward,Origin Username,Geo-location,Hashtags,URLs Shared,Reactions,Message URL,Views,Forwards,Replies
unity_of_fields,1231,unity_of_fields,unity_of_fields,2025-01-28 23:58:56,"[**DOWNLOAD**](https://archive.org/details/safiya-bukhari-political-prisoners-imposed): A print-ready PDF of the zine, “**Safiya Bukhari: On the Question of Political Prisoners**.”

Because our “movement,” for lack of a better word, has deteriorated to the point that the majority of our organizing is done through demonstrations, rallies, conferences, and press conferences, the only way we feel we can talk about the issue of political prisoners is when we drag them out for show-and-tell or when we need to legitimatize what we are doing. This raises the question, “Are we serious about struggle, or are we just profiling?” If we’re not serious, then we need to let our political prisoners off the hook and tell them, “Do what you think is best for you.” If we are serious then we need to stop ego-tripping, stop profiling, stop rabble-rousing, and get down to the serious work of organizing. **Talk is cheap, action is supreme**...

Revolution is not about gaining name or organizational recognition at the expense of building a foundation for a movement that will lead us to victory. In order to create the conditions for revolution, we must go back to basics and deal with the fact that **revolution is protracted**. It doesn’t happen overnight. Therefore we have the time to make sure we lay the correct foundation and build a strong movement based on work. This is the only real way we can build the necessary support to **free our political prisoners and prisoners of war**.",MessageMediaDocument,False,Not Available,None,[],['https://archive.org/details/safiya-bukhari-political-prisoners-imposed):'],83,https://t.me/unity_of_fields/1231,1986.0,23.0,No Replies
unity_of_fields,1230,unity_of_fields,unity_of_fields,2025-01-28 21:09:59,,MessageMediaDocument,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/1230,2057.0,14.0,No Replies
unity_of_fields,1229,unity_of_fields,unity_of_fields,2025-01-28 21:09:59,,MessageMediaDocument,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/1229,2191.0,14.0,No Replies
unity_of_fields,1228,unity_of_fields,unity_of_fields,2025-01-28 21:09:59,,MessageMediaDocument,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/1228,1900.0,14.0,No Replies
unity_of_fields,1227,unity_of_fields,unity_of_fields,2025-01-28 21:09:59,,MessageMediaDocument,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/1227,1827.0,14.0,No Replies
unity_of_fields,1226,unity_of_fields,unity_of_fields,2025-01-28 21:09:59,"🚨The youth in Kinshasa, Democratic Republic of Congo are besieging and burning the US, French, Belgian, and Ugandan embassies, in protest of the imperialist war on the DRC and the collaboration of local compradors (Rwanda, Uganda, Kenya) in the plunder of the DRC's resources, as the Rwandan-backed M23 militia seizes more Congolese territory in the east.

""...All the beacons of imperialism are coming down tumbling. Wherever there is oppression, resistance is inevitable."" - [Booker Ngesa Omole](https://x.com/BookerBiro/status/1884255169128640638)

Heed the call: [BESIEGE THE EMBASSIES](https://t.me/unity_of_fields/812)!",MessageMediaDocument,False,Not Available,None,[],"['https://x.com/BookerBiro/status/1884255169128640638)', 'https://t.me/unity_of_fields/812)!']",114,https://t.me/unity_of_fields/1226,1816.0,14.0,No Replies
unity_of_fields,1225,unity_of_fields,unity_of_fields,2025-01-28 18:30:46,"**The Black Alliance for Peace Welcomes the Release of Leonard Peltier and Demands Unrestricted Release of all U.S. Political Prisoners** ([statement](https://blackallianceforpeace.com/bapstatements/welcome-home-leonard-peltier))

The immoral life sentence of American Indian Movement freedom fighter, political prisoner and prisoner of war, Leonard Peltier was commuted by the U.S. President Joe Biden, only moments before Biden’s term in office ended. Now 80 years old, Peltier languished for over 50 years in prison after being unjustly convicted of killing two FBI agents in 1975 during a terror raid of the Pine Ridge Reservation by agents of the U.S. government.

Biden’s clemency order for Peltier was a vulgar, narcissistic attempt to fabricate a benevolent legacy for himself. Falling far short of an exoneration, the Biden administration insinuated the act was one of compassion for a decidedly “guilty” FBI agent killer. The ailing elder Peltier won’t be released until February 18th, and will still have to remain confined to house arrest for the rest of his life under the jurisdiction of the Federal Bureau of Prisons that can rescind his release if they decide he has violated his parole. At least he will be surrounded and cared for by loved ones.

While the Black Alliance for Peace (BAP) welcomes the long overdue release of Leonard Peltier, we hold that he should never have been imprisoned and that his imprisonment reflects the ongoing institutional expression of settler-colonialism that defines the U.S. Even though all evidence in the case of Peltier points to his innocence, BAP’s commitment to an authentic process of decolonization in every sense of that term supports the right of American Indian, First Nation people to defend themselves and resist their colonialist domination by any means necessary.

Neither Biden nor the U.S. government deserves credit or gratitude for commuting Peltier's sentence. All credit belongs to the activists, international human rights leaders, and legal advocates led by the Indigenous people who fought for decades for Leonard Peltier’s release. Peltier’s case is but one in a long and decadent history of U.S. political imprisonment and repression, with a present record that includes the contemporary cases of the Uhuru 3, the nearly five dozen “Stop Cop City” activists indicted on RICO charges, and activists targeted in the Free Palestine movement.

BAP holds the U.S. setter state in contempt for continuing to hold political prisoners and we remain “committed to working against all forms of state and domestic repression, including the issues of political prisoners and prisoners of war in the United States.”

No Compromise!

No Retreat!

[**__The Free Leonard Peltier Ad Hoc Committee__**](https://www.freeleonardpeltiernow.org/)__ is raising funds for expenses related to retaining independent medical experts, accommodations, travel, materials, and other expenditures related to Leonard's medical care. Please contribute what you can. You can also donate via Cash App to: **$PeltierOfficialComm**__",Text,False,Not Available,None,[],"['https://blackallianceforpeace.com/bapstatements/welcome-home-leonard-peltier))', 'https://www.freeleonardpeltiernow.org/)__']",63,https://t.me/unity_of_fields/1225,1824.0,4.0,No Replies
unity_of_fields,1224,unity_of_fields,unity_of_fields,2025-01-28 16:52:01,🚨 Free Imam Jamil call to action,MessageMediaPhoto,False,Not Available,None,[],[],63,https://t.me/unity_of_fields/1224,1765.0,5.0,No Replies
unity_of_fields,1223,unity_of_fields,unity_of_fields,2025-01-28 15:40:35,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/1223,2504.0,9.0,No Replies
unity_of_fields,1222,unity_of_fields,unity_of_fields,2025-01-28 15:40:35,"[**Fuck Citibank**](https://www.indybay.org/newsitems/2025/01/27/18872741.php):

**__cupertino citibank vandalized for participation in genocide__**

On the night of January 13th, a citibank in Cupertino, CA was vandalized. The bank was spray-painted with pro-Palestine messages, windows were broken, and jars of paint and oil were thrown inside. This action was taken following dozens of actions across the country targeting citibank for its role in funding and profiting from genocide in Gaza and ongoing colonial exploitation of Haiti. Citibank first built its riches through the exploitation of Haiti, funneling wealth from the newly independent nation and facilitating the 1915 american military invasion and occupation. Today, citibank continues to profit from war and colonial expansion. The firm is the largest american bank operating in ""israel"" and its investments fuel both the continued settler invasion of occupied Palestine and the zionist entity's genocidal assault of Gaza. We welcome the news of the ceasefire in Gaza as a victory of the Palestinian resistance and a respite for the people of Gaza who have been abandoned and betrayed by the world. But, the zionist project of ethnically cleansing all of Palestine continues, as does citibank's complicity. Until there is a free Palestine, we call for an ongoing escalation of targeted attacks against citibank and all other institutions within the imperial core which enable and profit from the zionist project. Long live the martyrs, glory to the resistance.",MessageMediaPhoto,False,Not Available,None,[],['https://www.indybay.org/newsitems/2025/01/27/18872741.php):'],91,https://t.me/unity_of_fields/1222,2464.0,9.0,No Replies
